id,language,country_code,age,gender_code,sex_orient_code,race_code,minority_code,qual_life,resources,qual
R_RKW4ZqpO4wPxlRv,EN,United States,20,Nonbinary,Gay,White/European,NA,6,7,"I am very lucky to be where I am. I have good access to reliable trans-oriented healthcare that is covered by my insurance. I am outwardly trans and though my area is accepting, I still do and have faced bigotry."
R_22RZM6LUjWjMC9s,EN,United States,30,Cisgender Woman,Asexual,White/European,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,6,5,"I don't really think it does. The fact that no one knows about my sexual orientation is personal preference, not regional bias."
R_2ds8I75fCO2eiWc,EN,United States,34,Transgender Man,Queer,White/European,NA,3,5,"In some ways I am very, very lucky. I have a loving husband, a house, and many lovely animals. Where I live is on the surface very accepting. However, we have one of the most famous TERFs in the US living here and she's found a lot of support. Also, Black trans women keep dying."
R_21B1fhzbngAlgky,EN,United States,22,Transgender Man,Gay,White/European,NA,5,4,"I moved to my location specifically to feel safer in living as an out, non-stealth trans person. I have not regretted my decision at all and it has significantly improved my mental health and feeling of safety."
R_3ekPkHBnZqWBnzi,EN,Canada,25,Nonbinary,Panromantic/Pansexual,White/European,NA,5,7,"I believe my location does impact me; I have a plethora of food options, banking services, and medical professionals located very close by. It is a high-traffic neighbourhood with both residential and professional buildings, and a school, so it is active on both weekdays and weekends. Most importantly, I live on the same block as a subway station, so I have freedom of mobility (when the outside is safe). This all means that I have access to food and can see my friends without much issue."
R_1q2HxJzXLvrrRid,EN,United States,33,Cisgender Woman,Bisexual,White/European,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,6,6,"Worth pointing out that I am currently in the middle of Shelter in Place protocol for the COVID19 pandemic, which has affected people's availability.

Geographically, the DFW metro is very spread-out, which tends to make it hard for people to see each other on a regular basis under the best of circumstances.

Also, socially, this area has lots of history in Evangelical Christianity, which tends to skew acceptance of alternative sexualities or gender identities."
R_25FsXA8W6Wym7QW,EN,United States,22,Transgender Man,Queer,Multi-Racial,Low Resourced,5,5,I live in a mostly republican neighborhood. most times people try to respect my pronouns and identity but I've had people tell me straight to my face they could never call me a man because I dont look like one. I also have been shoulder checked for walking around the town fair and looking the way I do. For the most part I feel safe in my own home but my partner worries about me having pride stickers on my car or on display on our porch. Recently though things have gotten easier because the facemasks hide my more effeminate features.
R_11dQ5TdHDuSgVUl,EN,United States,33,Transgender Man,Queer,White/European,NA,5,5,"I have little access in my area to physical health care providers who I feel are trans competent. I have a network of caring, supportive people in my community. There are very few people of my sexual orientation, gender, and ethnic identities in my local community."
R_10vCj4X6RfEOK2P,EN,United States,25,Nonbinary,Asexual,White/European,NA,4,5,"Philly is a good place for queer people generally (gayborhood, city programs have options for minority gender identities, outfest and pride both openly celebrated) but I'm not safe here."
R_3JyC5HO3b5ApdNy,EN,United States,21,Cisgender Woman,Bisexual,Black/African,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,6,5,I am mostly closeted so I have not seen the effects my location has in regards to my sexuality.
R_qORzRLKUwCFTrgd,EN,United States,28,Genderqueer,Panromantic/Pansexual,White/European,Mentally Unwell,5,6,The gloomy cold weather can get a little frustrating at times and add to depression feeling trapped in the house
R_3qJpXiYh2KaKGKo,EN,United States,35,Transgender Man,Panromantic/Pansexual,White/European,NA,5,5,"I used to live in the American South (NC & VA), and was deeply impoverished. Even with a welcoming, close friendship group, life was very hard. I have since moved to rural northern Illinois. While it's not perfect, my life is much better for having the political support of a blue state. Things like unions, easier employment, and more money overall have directly helped my safety and security. I also experience a lot more places of business and state agencies that have sexuality and gender identity as protected classes written into their foundational documents, and it shows. Even with something as simple as getting a haircut (present pandemic excluded) is so much better now."
R_2PALNgs7ZhX8EjP,EN,United States,26,Nonbinary,Panromantic/Pansexual,White/European,NA,4,5,"I am physically isolated from my peer groups, particularly my queer and jewish peers, because I live in a rural and conservative community. Even before quarantine I rarely got to see other queer or Jewish people in person. The trans support group I participate in is a 45 minute drive from my house, and I haven't belonged  to a Jewish congregation since our family synagogue dissolved ten years ago. I am lucky in that my small rural town has a medical specialist who i can see for my chronic illness. Most of my friends live at least 20 minutes away; my romantic partner lives an hour away and that makes it difficult to see them outside of planned dates/outings."
R_2ZE2ZGZSCdCtjBl,EN,United States,25,Nonbinary,Panromantic/Pansexual,White/European,NA,4,5,"Living in the PDX area certainly makes it easier to be safely and openly queer, but the current situation with Covid has rendered that irrelevant."
R_215Rk3uDBPj1OwH,EN,United States,33,Cisgender Woman,Panromantic/Pansexual,White/European,Larger Bodied,6,7,"The city where I was born and raised (Austin) is well known for being both very liberal and full of â€œsouthern-hospitalityâ€. Due to this reputation, more open-minded and eclectic people are drawn to the city, which in turn causes the city itself to be more eclectic and open-minded. My immediate family are self-described â€œhippiesâ€ and I was raised in a very supportive and accepting community."
R_3HCfhCK3O51Y3WM,EN,United States,39,Nonbinary,Panromantic/Pansexual,White/European,Immigrant,5,5,Living in Texas can be a little hard.  I am visibly Transfeminine and I work in an cleanroom where I am unable to wear makeup or a wig or a dress ect. so being so early in my transition can be a little rough with the way ppl tend to treat me here.
R_3P6s0NGbzrKHdZI,EN,Canada,23,Transgender Man,Heterosexual,White/European,Unemployed,6,6,"I feel very safe in my location, and I have many great relationships. I feel that there are usually opportunities here. Some of my responses were directly linked to the COVID 19 situation. For example, I feel thereâ€™s nothing to look forward to and I am unemployed specifically because of this situation."
R_WpMku8nCdcdNpct,EN,United States,20,Genderqueer,Queer,White/European,NA,3,5,"I have spent my life hiding most of my disability from others and being emotionally neglected when I did express a need for accommodation. I didnâ€™t have my Autism diagnosis until I was an adult which made me more susceptible to harassment. My peers physically assaulted me for being different more times than I count. My first memory of expressing my gender was met with assault by a classmate, I was 8. It is normalized to bully in this area, a part of the social norms. When I came out about my identity in high school, I had major backlash including being abandoned by my entire support system. The area where I live makes me fear living as my genuine self. My disability stops me from leaving. I need care and support and canâ€™t hold a job. I feel stuck."
R_qWQXLdq4SUozeX7,EN,United States,31,Cisgender Woman,Heterosexual,White/European,Addiction/In Recovery,5,6,"I live in a basement apartment in a relatively affluent area.  Crime is low, pollution is low, my housing is stable as are my finances.  I am extremely close with my family, but my parents and sister live about 2 hours away and I cannot see them as much as I would like.  My core group of friends also live about 2 hours away now, so I also have a difficult time not seeing them as well."
R_2QSvXLSeXhrV8o5,EN,United States,19,Transgender Man,Bisexual,Asian,NA,3,2,im not sure.. but i live somewhere where i don't really know most people
R_2QsSxeHHWWu7Oqi,EN,Canada,19,Cisgender Woman,Bisexual,White/European,TBI Survivor,5,6,"well as someone with idiopathic chronic back pain that has affected every aspect of my life, living in Canada has made health care easier, if I had lived somewhere without free Healthcare I would have probably attempted to take my life, as that is an expense that I could not afford. I have spent a lot of time in the hospital."
R_2tFNj549GhYW1dg,EN,United States,35,Cisgender Man,Heterosexual,White/European,NA,5,4,"This area is a desert for quality jobs but the cost of living is climbing quickly. Education, healthcare, and opportunity are sub-par. Persistent cultural and institutional racism, abti-LGBTQ+ sentiment, and sexism limits the opportunity for people here. This drives a lot of my feelings of anxiety for my future."
R_2dFx9ammlEBM5DW,EN,United States,32,Transgender Man,Gay,White/European,NA,4,5,Being close to a major city makes being LGBT easier
R_xbh1HC5qjQS5g77,EN,United States,19,Transgender Woman,Panromantic/Pansexual,White/European,Mentally Unwell,5,6,"Living in the Midwest makes being open about sexuality and gender a bit worse than it would be in other locations, but still better than, say, in the south."
R_1rqWB1eadxqRS6O,EN,United States,29,Cisgender Man,Gay,White/European,Short,4,3,I live in a very conservative area. Walking down thebstreet holding hands with a guy has gotten me assaulted on more than one occasion.
R_3prPMGEHp8gLi66,EN,United States,30,Transgender Man,Queer,White/European,TBI Survivor,6,5,"Honestly, I am lucky to live where I live. It is overall a very queer friendly area. Unfortunately, currently with COVID-19, we don't have any testing, and are often left in the dark, which is adding to my anxiety."
R_6xwByMsgODSPjbj,EN,United States,18,Nonbinary,Lesbian,White/European,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,6,6,"Being in the Midwest, there are very few resources in my area for LGBTQ+ people, and I have experienced homophobia in the form of online harassment at my high school."
R_3GoYwNsBs4E7i5H,EN,United States,20,Transgender Man,Panromantic/Pansexual,White/European,NA,2,2,"I'm the caretaker of my mother, and we live in a house that is close to eviction. The area we live in is a tight-knit community, although we aren't familliar with most of the people. 

With limited transportation, lack of funds and a lack of a medical card that won't expire in a year, I am unable to seek therapy and get extensively treated for my existing health conditions. 

Being a caretaker is stressful on its own, but I need taken care of as well. My boyfriend who also lives with us, tries his best to keep me grounded but sometimes isn't enough. I have other people I can lean on, but it isn't a long-term solution.
"
R_sFsY4lL8qdQQeA1,EN,United States,30,Genderqueer,Queer,White/European,Mentally Unwell,6,5,I live in an urban area where I have lots of access to resources including an excellent lgbtq center and a transgender center.
R_22mkJjVgVWL0Q9s,EN,United States,23,Nonbinary,Bisexual,White/European,NA,4,5,"Just using this space to note that the questions about family and sexual/gender identity were very difficult to answer because everyone knows about my sexual orientation (I live with my same-sex partner), but almost nobody knows about my gender identity since I'm not comfortable coming out yet. I just answered those questions based on my gender and not my sexuality."
R_2QPrLqLL6dOwyq8,EN,United States,31,Cisgender Man,Bisexual,White/European,Not Actively Religious/Athiest,6,6,"I live in a city that I do not feel rejected in, and have many queer friends. I have also been given the opportunity to specialize my work as a psychologist in younger queer communities. I have never felt threatened as a cis bi man, and I have never felt unsafe being affectionate Rin public with my non-binary husband. My location has sometimes led me to feel unsafe over the past several years in a different, extremely specific wayâ€”in my apartment I can often hear my downstairs neighbor, and he is routinely aggressive. I have come to hate living in a city because of this circumstance and it has had some negative impact on my health because it is sometimes difficult to sleep through his noise and has caused panic attacks."
R_29sJ0zbUVT8sxKU,EN,United States,19,Transgender Man,Gay,White/European,Mentally Unwell,5,7,"I live in a very progressive area with good access to services specific to my gender and sexuality, as well as a large LGBT community."
R_3KC9Cr2yWZHT2A6,EN,United States,18,Transgender Man,Panromantic/Pansexual,Multi-Racial,NA,5,6,"I feel like Alaska has a somewhat unique social climate. Most people here feel very strongly one way or another about things, and that led to my generation being largely radically leftist. That opened up a lot of potential for accepting friends during my highschool years, which was wonderfully formative. That being said, there are also many individuals on the opposite side of the political spectrum. In my senior year I testified at our city hall in support of an LGBTQIA+ protection ordinance, and it was eye-opening to hear testimonies against-- people who are practically my neighbors that would rather my community be vulnerable in many ways.

"
R_1r7eAcSFcxm5EwX,EN,United States,42,Cisgender Woman,Bisexual,White/European,Diabetes,4,6,"I love in a town with less than 1,000 people. Most are very conservative. I think most people assume that because I'm married that I'm straight. I wouldn't lie about my sexually but I'm not screaming it from the rooftops. I have been trying to relax a little about it though because I have two queer kids and I don't ever want them to feel unsafe or ashamed of anything."
R_tQwC3Q027SDXCy5,EN,United States,30,Transgender Man,Lesbian,White/European,NA,4,4,Living in California  But it's a fairly conservative area I got to flip off a nazi once which was nice And slightly terrifying and I guess thing I've noticed is people are more comfortable with orientation now than they are with gender presentation.
R_sgQy706uO4kA6SB,EN,United States,25,Genderqueer,Panromantic/Pansexual,White/European,NA,4,2,I live in south Dallas. Unsafe area to be. Lots of grown men praying on young girls. Itâ€™s been a very uncomfortable thing for me. I canâ€™t take public transportation daily due to the harassment I face so it lowers my job opportunities (pre-corona)
R_D2KLC7KWbVO9f33,EN,United States,19,Transgender Man,Panromantic/Pansexual,White/European,NA,5,3,"I'm fortunate to live in a more accepting state, but overall the United States seems to generally be a cesspool of anti-lgbtq+ legislation and bigotry"
R_8knm2ExuGiwsGPf,EN,United States,19,Transgender Woman,Queer,Asian,NA,6,6,Living with my family as a dependent college student makes it difficult and scary to come out as trans or seek advice/help about what to do.
R_1K7pXTShU5x84fr,EN,United States,30,Transgender Man,Gay,White/European,NA,4,3,"Where I live gender dysphoria and the treatments associated with it are considered ""elective"" which makes paying for them more difficult. The worse my dysphoria gets the worse my depression is, the harder it is to get up everyday. I don't socialize outside of work or family because my dysphoria makes it a nightmare."
R_tFondWUPCOXtHC9,EN,United States,29,Cisgender Woman,Bisexual,White/European,NA,6,7,"I live in Dallas, Texas. I am lucky in many ways. Dallas is mostly a blue city, I am a white cis female, and bisexual. I'm normally not a target of bigotry or abuse. I also having supportive parents close by. A lot of my friends do not have the things I am blessed with and I have seen their struggles and it pains me."
R_2V1Qrum5HDLSsG7,EN,New Zealand,37,Transgender Woman,Panromantic/Pansexual,White/European,NA,6,5,NZ is generally accepting of trans and polyam so my bubble of people is good
R_2zYIUQphxS56xEx,EN,United States,31,Transgender Man,Bisexual,Multi-Racial,Addiction/In Recovery,6,7,Being transgender is not something talked about or helped with where Iâ€™m from. 1 support group in a maybe 3 county area. Not a lot of jobs with benefits that would help this either. My sort of relationship would be extremely frowned upon if people knew. Iâ€™m not sure if this is what is meant but this is what I came up with.
R_3Ht4S5fd205TVuo,EN,United States,34,Nonbinary,Bisexual,Latina/o/x,Not Actively Religious/Athiest,4,3,It's incredibly had to find adequate care.
R_27BiIY0fNbtfLK6,EN,United States,28,Transgender Man,Heterosexual,White/European,NA,2,2,"Where I live is terrible for transgendered people. I live in small town east texas and I'm constantly worried or fearing for myself. My spouse is very supportive of me as she has been here before the transition. My family is very welcoming and okay with it. But strangers here, not so much. I'm scared to let my b9obs show or that I'll talk to high and be disregarded as a man."
R_3qUqmm0AeMNZrwt,EN,United States,31,Transgender Man,Gay,White/European,Furloughed,6,6,"I live in a suburb in Texas, and while individuals are generally very accepting of my identity, policies at the state level can be very discouraging. For example, Aetna (my health insurance company) covers transition care. However, because my husband is a teacher our insurance comes through TRS, a state agency, who has opted to exclude transition care from its coverage. My only options are to pay out of pocket, which I manage for my hormonal replacement therapy and endocrinologist appointments, but it puts surgery out of reach."
R_1QJGDeWPOfFfZD8,EN,Bulgaria,22,Nonbinary,Bisexual,White/European,NA,3,2,"eastern europe isn't a super fun place to be a poor queer person, i am also dealing with ppd at the minute so that's all dandy"
R_1lczP4oYfkgTVRa,EN,United States,30,Nonbinary,Queer,White/European,Addiction/In Recovery,3,3,"my location makes things difficult because religion likes to take the first place everywhere i look. 
It makes me nervous to be myself sometimes because I could get beat up or killed."
R_YbllHJSCtySI2qt,EN,Nigeria,21,Male/Man,Straight,Black/African,Unemployed,5,5,"My location is safe to an extent but Nigeria can never be totally safe so I take extra measures by making sure the gates are locked and I'm always alert 
Health wise , my location is free from disease to an extent , last time I recorded a case of illness on my path was five years ago 
As we know , Nigerians live a communal life so relationship in my location are more strong and healthy than weak and toxic"
R_1lcqqj3TGoK1gNI,EN,United States,59,Cisgender Woman,Lesbian,Multi-Racial,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,5,7,minimal lesbian support for my age group
R_1kSPGpETW1UMEPf,EN,United States,22,Cisgender Woman,Bisexual,Latina/o/x,Mentally Unwell,4,6,My location has definitely stopped me from foing drugs due to high paranoia.
R_1r8ILUpNZZCnMvR,DE,Germany,29,Cisgender Woman,Bisexual,Deutsch mit North African Background,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,6,6,The increasing likelihood of an impending severe economic crisis (corona and its consequences) puts me under stress
R_24e2dCsGsAkdQCB,DE,Germany,23,Cisgender Woman,Bisexual,No Response (Left Blank),NA,4,3,"I don&#39;t necessarily feel safe here. My living situation is not very comfortable and I would like to move, but unfortunately I cannot."
R_3JaTEx1WZBxLmz4,DE,Germany,25,Cisgender Man,Heterosexual,Deutsch,Larger Bodied,6,6,"The environment where I live gives me security, but relationships are not easy to enter into"
R_25QGv71je6h4jfp,DE,Germany,27,Cisgender Man,Heterosexual,Deutsch,Larger Bodied,5,7,The city is like a village.
R_1Qz3s3NpdoYfYXm,DE,Germany,28,Cisgender Woman,Bisexual,Deutsch,Physically Disabled,7,7,"for me, &quot;German&quot; is more just my nationality, so a purely formal aspect, as part of my identity"
R_33y7fErlUzWVaDF,DE,Germany,22,Cisgender Woman,Heterosexual,No Response (Left Blank),Low Resourced,5,5,"My place of residence, Würzburg, had a negative impact on me in my first semester and thus my first few weeks there. I was depressed, didn&#39;t want to get out of bed, and was constantly tired. The beginning was difficult. Everything was new. Everything was gray (due to the winter). You had to adapt to the new environment. The roommates, their living styles and the student-being-there. My family, friends and my boyfriend are all spread out in Germany. So I can&#39;t really do justice to anyone when it comes to visits. I felt very much at home with my friend. But I didn&#39;t have any friends there either. Only the friends of my friend are there who rejected me or did not understand my behavior. Emotionally I was very wavering. Sometimes turned up, sometimes depressed. After a while when I started doing something with people I became more open and cheerful again. There was no contact with other people (my people). Making your own contacts is very important. Now I was really looking forward to the summer semester. Everything becomes colorful and warm. I wanted to do more. Start my hobby again. Concentrate on myself and experience Wurzburg and accept and get to know my new home. Only now the corona virus came and everything seems to be getting more complicated again. The positive is that you can come to rest. Let&#39;s see what time brings us. I am positive. However, I hardly spend any time in Würzburg at the moment."
R_1fdP92YYd4NfRSg,DE,Germany,27,Cisgender Woman,Heterosexual,Deutsch,Larger Bodied,6,6,"Place of residence: just moved, gives me warmth and security, peace. I enjoy that we have a big gate to safety and a garden where the dog can play. Due to the size and number of rooms, my partner is almost only in his room. It makes me feel alone. We moved further away from my mother, I miss her. Spatially, it&#39;s great here and much quieter than in the old apartment. But I miss the proximity to the Elbe. Identity: sometimes I feel too much like a housewife who is only there for the Lord. Has given up on himself and, in addition to studying, has to run the household and take responsibility for the dog, since the man goes to work and is therefore completely busy."
R_plWNcJQosbZwfUR,DE,Germany,25,Cisgender Woman,Heterosexual,Deutsch mit South East European Background,Mentally Unwell,6,6,"My place of residence has a positive influence on me in every way - be it social contacts, opportunities for activities or professional opportunities."
R_4I9XES4fkJYMikN,DE,Germany,22,Cisgender Woman,Heterosexual,Deutsch,Larger Bodied,7,7,"Relationships, freedom, care, connection"
R_3HH9bTSIXRy0p7r,DE,Germany,30,Cisgender Woman,Heterosexual,Deutsch,NA,4,3,"The place of residence affects the mood. Since I&#39;ve lived in Würzburg, I haven&#39;t been so depressed when going for a walk."
R_3IYP3tbY5m3sIR2,DE,Ukraine,37,Cisgender Woman,Heterosexual,Deutsch,NA,6,6,"I live better in Ukraine than in Germany. I have a good apartment here, a good job, am self-efficacious and effective for others, and make more money. Because of the pandemic, I&#39;m afraid to go to Dtl. To have to go back and lose my job here. In Dtl. I lived in a dark, small bunker, was unemployed or precariously employed for a long time, depressed, and don&#39;t feel at home in society. In Dtl. I think it is unlikely that I will find a job with which, despite my health problems, I earn enough money to afford a standard of living similar to that here. What has hit my mood in the last few days is actually the uncertainty of the current world situation and the fear of leaving and having to leave my life here and not getting it back. As a chronically ill person, I am even more afraid for my health, because the health system here is worse than in Germany. and completely non-transparent to me. That&#39;s why I&#39;m going to Dtl. In the next one or two weeks. return. But I really don&#39;t want it, the whole idea is alien to me."
R_3KpFkYbS1DSP7Jd,DE,Germany,25,Cisgender Woman,Heterosexual,Deutsch mit Middle Eastern Background,Emotionally Disabled,5,6,I consider myself lucky to live in a great country like Germany (especially now during the corona crisis)
R_w7wqvfbhKpKICit,DE,Germany,21,Cisgender Woman,Heterosexual,No Response (Left Blank),Mentally Unwell,7,6,"There is a nice feeling of togetherness where I live, even if the place is not that small. You feel cared for and at home."
R_1pol1bu7P8frJVz,DE,Germany,25,Genderqueer,Asexual,No Response (Left Blank),Mentally Unwell,6,6,"&#39;-I feel relatively safe in my part of town, but less in others -The size is still bearable, I couldn&#39;t handle a bigger city psychologically, but it is so big that it is possible to make new acquaintances and at the same time meet acquaintances on the street -by the sea and the size, which allows it to quickly leave the city and drive into nature, it is pleasant to live here -the climate is very beneficial to me -"
R_ZftVuRILiGDIGNr,DE,Germany,37,Transgender Man,Lesbian,Deutsch,Mentally Unwell,5,6,"Berlin, the only place in Germany where I want to live. Here I have colleagues, friends and neighbors who do not discriminate against me because of my queerness."
R_3Gm4ZJGvmwwKflr,DE,Germany,23,Nonbinary,Panromantic/Pansexual,Deutsch,Mentally Unwell,5,6,"My current place of residence gives freedom that was not even possible at my previous place of residence. I feel really at home here for the first time. The anonymity of the big city and the social pressure to perform, as well as the lack of commitment in social encounters, which are typical for my milieu, make it difficult for me to build long-term, deep bonds with others."
R_1LAoRZfA8AXzpic,DE,Germany,20,Cisgender Woman,Lesbian,Deutsch,Stressed/PTSD/Anxiety/Depression/Self-Critical,6,7,"Very central, good connections, but quiet area in the middle of a big city, nature within reach, more familiar surroundings, nice neighbors, close to friends and family, health: depression, anxiety disorder, somatoform disorder"
R_3dQfpR3t9iYDihs,DE,Germany,36,Genderqueer,Bisexual,Deutsch mit Multiple Backgrounds,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,3,5,"Too loud, the shops and their customers do not take the residents into consideration. 3 bars, a kiosk and a cafe in the immediate vicinity. During the Corona crisis, I notice because they are too, how resilient they are and how much stress they cause and that&#39;s not just my opinion ..."
R_28AMKhKhj86g7UF,DE,Germany,23,Cisgender Woman,Heterosexual,Deutsch mit Eastern Asian Background,Low Resourced,6,6,"Safe, calm, undisturbed, nice neighborhood, you help each other, security, new and exciting, freshly moved, joy, togetherness, sometimes arguments"
R_9zzxD9sMvjg5vA5,DE,Germany,21,Cisgender Woman,Heterosexual,Deutsch mit Multiple Backgrounds,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,6,6,"I grew up in a conservative village, which I specified in the geographical question. I am currently there with my parents. I left home 18 months ago and moved to Würzburg. As a young person I feel freer and more comfortable because of the many offers. I&#39;ve often felt cramped in the country. Now it&#39;s okay if I keep coming back to visit. In Würzburg I feel safe and can go anywhere on my own."
R_3E9ZuHl8pRulNsd,DE,Germany,23,Cisgender Woman,Heterosexual,Deutsch,Mentally Unwell,6,6,"Good infrastructural connections, close to friends and family, short commute to work, short way to university, safe area, I feel good."
R_1JUUwcKlaH7Dml2,DE,Germany,23,Cisgender Woman,Heterosexual,Deutsch,Physically Disabled,6,7,"Since I live in a small, almost isolated village, I feel safe there. My relationships are more likely to have a negative impact, as I am difficult to reach by public transport and cannot stay in the city for long in the evenings because the trains don&#39;t travel that long. My health is not affected by where I live."
R_3ixVxZMb4Z8uWi7,DE,Germany,22,Cisgender Woman,Bisexual,Deutsch,Physically Disabled,6,6,"Feel safe because of human closeness. Thanks to the proximity to the city center, friends can be reached quickly. Quick connection to Ã – PNV (outside world), quickly in parks or forests or at the lake for relaxation. A healthy lifestyle is absolutely possible in my current life situation. Proximity to the university makes the place of residence more attractive and thus increases the quality of life. I feel in my circle of friends with my sexual orientation and my opinions on life and love to 99% in good hands and for the most part supported."
R_2woxs0pKldX8JOd,DE,Germany,24,Cisgender Woman,Heterosexual,Deutsch mit Eastern Asian Background,Mentally Unwell,4,5,"The place of residence was chosen purely pragmatically for my studies, since then I have missed my previous place of residence very much."
R_ZesRPmVb3t2rGVj,DE,Germany,23,Cisgender Woman,Panromantic/Pansexual,Deutsch,Mentally Unwell,5,6,"I am lucky to have been born in such a privileged and safe country. I have not yet experienced any discrimination because of my identity where I live, but rather encouragement and support. Luckily, I never had to hide or pretend, I was able to live it out openly, even though I live in a very conservatively governed state, where same-sex marriages or homosexuality etc. are viewed rather suspiciously. Still, I am not punished for it, as in many other countries, and I am allowed to marry. That gives me security."
R_wXmIbXgJWgoWKkN,DE,Germany,22,Cisgender Woman,Heterosexual,Deutsch,Larger Bodied,6,2,My place of residence influences me positively. I feel a lot safer than in the city. The nature and the silence contribute to the general well-being and health.
R_zUO6Q2Gixtxt0M9,DE,Germany,21,Cisgender Woman,Bisexual,No Response (Left Blank),No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,6,7,"My place of residence has become a home for me and a place where I feel safe. Definitely during the day, at night I sometimes feel a little uncomfortable there. Especially when people come towards me or even run behind me. But I think that&#39;s more because I&#39;m traveling alone as a woman than at my place of residence. There are areas where I feel even more vulnerable. My sexuality worries me because on bad days it feels like it makes me even more vulnerable. And although I have absolutely no influence on it and do not want to limit myself, but often still do it through the opinions of others."
R_25XfevbqZHWX7CC,DE,Germany,21,Cisgender Woman,Heterosexual,Deutsch mit Multiple Backgrounds,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,6,6,"I feel good there, have built up a new circle of friends and can still keep in touch with my family."
R_1l6nHHKUq4QTUf4,DE,Germany,25,Cisgender Woman,Bisexual,Deutsch,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,5,6,"My place of residence offers little opportunity to spend time in nature. This is very important to me for my recovery. Thanks to the good transport connections, I can maintain social contacts well"
R_sZpLP1SHeMZ61jP,DE,Germany,53,Cisgender Woman,Heterosexual,Asian,NA,4,4,no idea what to write here ....
R_3xR3SJFbOWLsGoF,DE,Germany,28,Cisgender Woman,Lesbian,Deutsch mit Eastern Asian Background,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,5,5,"The proximity to the forest is calming, nature is good for you"
R_3noz6tF9lQmNvq4,DE,Germany,22,Cisgender Man,Heterosexual,Deutsch mit Eastern Asian Background,Emotionally Disabled,5,6,"Place of residence affects relationships negatively, as does the job in the service of Germany. This also has a negative impact on the character in relation to relationships, but very positively in relation to the career. However, this only has a negative effect at the current place of residence, as there is nothing here to which this could be applied. A move is being planned."
R_r0D8PXaA8Lbge3L,DE,Germany,31,Cisgender Man,Heterosexual,Deutsch mit Multiple Backgrounds,Low Resourced,5,6,"The location on Lake Constance, within easy reach of Austria / Switzerland / Liechtenstein, offers an above-average quality of life that compensates for the lack of advantages of a larger city and the high housing costs."
R_1ikgqFnGistaSQl,DE,Germany,20,Cisgender Woman,Heterosexual,Deutsch,Chronic Pain/Illness,6,6,"As a student, I have my own beautiful apartment in my study town Emden. Most of the time, however, I like to spend my time with my partner who runs a farm. I cling with heart and soul to this place - a small farm in the middle of a growing village that has everything you need: doctors, banks, shops. My own apartment in Emden is very comfortable and centrally located, but I don&#39;t feel at home in the city or particularly safe in my part of town: a local resident was recently stabbed by drug addicts in the neighborhood, and garbage is often in around town."
R_290a5bVaWOzssKr,DE,Germany,29,Cisgender Woman,Heterosexual,Deutsch,NA,5,7,I live here because this is my place of work. I don&#39;t know any people here and I have no friends in this place. It is only a means to an end. My apartment is neither an oasis of wellbeing nor a place of retreat.
R_1JXdIoS4SeYwc9M,DE,Germany,32,Cisgender Woman,Heterosexual,Asian,Larger Bodied,6,6,"The proximity to the sea is great for me as an allergy sufferer, but the job offer is very low, I have a master&#39;s degree in mechanical engineering and will probably move away because of work."
R_1qUHT1zjXIjyz5O,DE,Germany,25,Cisgender Woman,Heterosexual,Deutsch mit Asian Background,NA,5,7,I am happy to be able to return to a place where I feel safe and comfortable (for example after work or after lectures). It&#39;s a place where I can relax even when I&#39;m worried.
R_2pPoHDC2r2u4At6,DE,Germany,31,Cisgender Woman,Heterosexual,Deutsch mit Turkish Background,Diabetes,5,5,"As an Anatolian Swabian you often have difficulties in the application process. But when it comes to talking, I&#39;ve never received a refusal. However, I had a maximum of 5 interviews for 200 applications. My German fellow students without a migration background were hired more quickly. So I started my own company. Because I donâ € ™ t want to be judged by people who donâ € ™ t want to see my qualifications behind my â € œoutsideâ €. Many of my friends in 2nd / 3rd / 4th Generation can share similar experiences. Otherwise I have never experienced racism in Germany until 2012, but since then there have been &quot;racist problems&quot; almost every day. Germany is a very social, innovative, safe and fair country. Without said everyday racism it would still be a dream. :)"
R_QfZ3bmLj5u8GEzD,DE,Germany,21,Cisgender Woman,Bisexual,Deutsch,Not Actively Religious/Athiest,5,3,"Lack of doctors burdened (a psychologist and gynecologist would be necessary for me), I feel comfortable and relatively safe in my living environment (in any case safer than before I moved to this city), my new place of residence has had a positive effect on my mental health"
R_24jvBBAvDYfeFrA,DE,Germany,28,Cisgender Woman,Bisexual,Deutsch,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,7,6,"My place of residence gives me peace, serenity, freedom, freedom. Great neighbors, everyone helps everyone. Lots of nature to hike alone or with friends and show them the area."
